"2017-06-26 15:48:40","ajp-nio-8889-exec-7 | u:admin","0.036","Load Work Item for editing","drivepilot/DP-489 (null, 224)"
"2017-06-26 15:48:45","ajp-nio-8889-exec-8 | u:admin","0.798","Save Work Item","drivepilot/DP-489 (null, 224)"
"2017-06-26 15:48:46","ajp-nio-8889-exec-1 | u:admin","0.022","Load Work Item for editing","drivepilot/DP-489 (null, 225)"
"2017-06-26 15:48:51","ajp-nio-8889-exec-2 | u:admin","0.922","Save Work Item","drivepilot/DP-489 (null, 225)"
"2017-06-26 15:50:18","ajp-nio-8889-exec-5 | u:admin","0.023","Load Work Item for editing","drivepilot/DP-489 (null, 226)"
"2017-06-26 15:56:54","ajp-nio-8889-exec-6 | u:admin","0.810","Save Work Item","drivepilot/DP-489 (null, 226)"
"2017-06-26 15:56:55","ajp-nio-8889-exec-8 | u:admin","0.023","Load Work Item for editing","drivepilot/DP-489 (null, 227)"
"2017-06-26 15:57:00","ajp-nio-8889-exec-10 | u:admin","0.914","Save Work Item","drivepilot/DP-489 (null, 227)"
"2017-06-26 15:58:27","ajp-nio-8889-exec-3 | u:admin","0.045","Load Work Item for editing","drivepilot/DP-489 (null, 228)"
"2017-06-26 15:58:35","ajp-nio-8889-exec-4 | u:admin","1.694","Save Work Item","drivepilot/DP-489 (null, 228)"
"2017-06-26 15:58:35","ajp-nio-8889-exec-6 | u:admin","0.029","Load Work Item for editing","drivepilot/DP-489 (null, 229)"
"2017-06-26 15:58:40","ajp-nio-8889-exec-8 | u:admin","1.028","Save Work Item","drivepilot/DP-489 (null, 229)"
"2017-06-26 16:00:30","ajp-nio-8889-exec-1 | u:admin","0.037","Load Work Item for editing","drivepilot/DP-489 (null, 230)"
"2017-06-26 16:06:52","ajp-nio-8889-exec-5 | u:admin","0.816","Save Work Item","drivepilot/DP-489 (null, 230)"
"2017-06-26 16:06:52","ajp-nio-8889-exec-7 | u:admin","0.027","Load Work Item for editing","drivepilot/DP-489 (null, 231)"
"2017-06-26 16:07:53","ajp-nio-8889-exec-1 | u:admin","0.936","Save Work Item","drivepilot/DP-489 (null, 231)"
"2017-06-26 16:07:54","ajp-nio-8889-exec-3 | u:admin","0.030","Load Work Item for editing","drivepilot/DP-489 (null, 232)"
"2017-06-26 16:11:54","ajp-nio-8889-exec-8 | u:admin","0.844","Save Work Item","drivepilot/DP-489 (null, 232)"
"2017-06-26 16:11:55","ajp-nio-8889-exec-10 | u:admin","0.028","Load Work Item for editing","drivepilot/DP-489 (null, 233)"
"2017-06-26 16:11:59","ajp-nio-8889-exec-2 | u:admin","0.899","Save Work Item","drivepilot/DP-489 (null, 233)"
"2017-06-26 16:12:00","ajp-nio-8889-exec-4 | u:admin","0.026","Load Work Item for editing","drivepilot/DP-489 (null, 234)"
"2017-06-26 16:12:06","ajp-nio-8889-exec-6 | u:admin","0.017","Load Work Item for preview","drivepilot/DP-500 (null, 234)"
"2017-06-26 16:12:06","ajp-nio-8889-exec-8 | u:admin","0.016","Load Work Item for editing","drivepilot/DP-500 (null, 234)"
"2017-06-26 16:13:31","ajp-nio-8889-exec-9 | u:admin","0.035","Load Work Item for preview","drivepilot/DP-489 (null, 234)"
"2017-06-26 16:13:32","ajp-nio-8889-exec-1 | u:admin","0.022","Load Work Item for editing","drivepilot/DP-489 (null, 234)"
"2017-06-26 16:13:39","ajp-nio-8889-exec-2 | u:admin","0.810","Save Work Item","drivepilot/DP-489 (null, 234)"
"2017-06-26 16:13:40","ajp-nio-8889-exec-4 | u:admin","0.023","Load Work Item for editing","drivepilot/DP-489 (null, 235)"
"2017-06-26 16:13:44","ajp-nio-8889-exec-6 | u:admin","0.808","Save Work Item","drivepilot/DP-489 (null, 235)"
"2017-06-26 16:13:45","ajp-nio-8889-exec-8 | u:admin","0.023","Load Work Item for editing","drivepilot/DP-489 (null, 236)"
"2017-06-26 16:13:48","ajp-nio-8889-exec-10 | u:admin","0.967","Save Work Item","drivepilot/DP-489 (null, 236)"
"2017-06-26 16:13:49","ajp-nio-8889-exec-3 | u:admin","0.023","Load Work Item for editing","drivepilot/DP-489 (null, 237)"
"2017-06-26 16:13:50","ajp-nio-8889-exec-4 | u:admin","0.015","Load Work Item for preview","drivepilot/DP-501 (null, 237)"
"2017-06-26 16:13:52","ajp-nio-8889-exec-6 | u:admin","0.014","Load Work Item for editing","drivepilot/DP-501 (null, 237)"
"2017-06-26 16:13:55","ajp-nio-8889-exec-5 | u:admin","0.015","Load Work Item for preview","drivepilot/DP-489 (null, 237)"
"2017-06-26 16:13:56","ajp-nio-8889-exec-8 | u:admin","0.018","Load Work Item for editing","drivepilot/DP-489 (null, 237)"
"2017-06-26 16:21:44","ajp-nio-8889-exec-10 | u:admin","1.004","Save Work Item","drivepilot/DP-489 (null, 237)"
"2017-06-26 16:21:46","ajp-nio-8889-exec-3 | u:admin","0.025","Load Work Item for editing","drivepilot/DP-489 (null, 238)"
"2017-06-26 16:43:35","ajp-nio-8889-exec-9 | u:admin","1.796","Save Work Item","drivepilot/DP-489 (null, 238)"
"2017-06-26 16:43:36","ajp-nio-8889-exec-2 | u:admin","0.018","Load Work Item for preview","drivepilot/DP-503 (null, 239)"
"2017-06-26 16:43:37","ajp-nio-8889-exec-4 | u:admin","0.017","Load Work Item for editing","drivepilot/DP-503 (null, 239)"
"2017-06-26 16:44:21","ajp-nio-8889-exec-7 | u:admin","0.020","Load Work Item for preview","drivepilot/DP-489 (null, 239)"
"2017-06-26 16:44:22","ajp-nio-8889-exec-5 | u:admin","0.017","Load Work Item for editing","drivepilot/DP-489 (null, 239)"
"2017-06-26 16:44:28","ajp-nio-8889-exec-8 | u:admin","0.016","Load Work Item for preview","drivepilot/DP-489 (null, 239)"
"2017-06-26 16:44:29","ajp-nio-8889-exec-1 | u:admin","0.019","Load Work Item for editing","drivepilot/DP-489 (null, 239)"
"2017-06-26 16:44:31","ajp-nio-8889-exec-8 | u:admin","0.027","Load Work Item for preview","drivepilot/DP-503 (null, 239)"
"2017-06-26 16:44:33","ajp-nio-8889-exec-1 | u:admin","0.014","Load Work Item for editing","drivepilot/DP-503 (null, 239)"
"2017-06-26 16:44:38","ajp-nio-8889-exec-7 | u:admin","0.014","Load Work Item for preview","drivepilot/DP-484 (null, 83)"
"2017-06-26 16:44:39","ajp-nio-8889-exec-2 | u:admin","0.028","Load Work Item for editing","drivepilot/DP-484 (null, 83)"
"2017-06-26 16:44:52","ajp-nio-8889-exec-6 | u:admin","0.780","Save Work Item","drivepilot/DP-484 (null, 83)"
"2017-06-26 16:44:53","ajp-nio-8889-exec-9 | u:admin","0.017","Load Work Item for editing","drivepilot/DP-484 (null, 240)"
"2017-06-26 16:45:02","ajp-nio-8889-exec-10 | u:admin","0.863","Save Work Item","drivepilot/DP-484 (null, 240)"
"2017-06-26 16:45:03","ajp-nio-8889-exec-7 | u:admin","0.016","Load Work Item for editing","drivepilot/DP-484 (null, 241)"
"2017-06-26 16:45:08","ajp-nio-8889-exec-2 | u:admin","0.908","Save Work Item","drivepilot/DP-484 (null, 241)"
"2017-06-26 16:45:24","ajp-nio-8889-exec-5 | u:admin","0.017","Load Work Item for editing","drivepilot/DP-484 (null, 242)"
"2017-06-26 16:45:29","ajp-nio-8889-exec-8 | u:admin","0.014","Load Work Item for preview","drivepilot/DP-504 (null, 242)"
"2017-06-26 16:45:32","ajp-nio-8889-exec-10 | u:admin","0.011","Load Work Item for preview","drivepilot/DP-484 (null, 242)"
"2017-06-26 16:45:32","ajp-nio-8889-exec-1 | u:admin","0.014","Load Work Item for editing","drivepilot/DP-484 (null, 242)"
